id;player;time;empty_cells;round
86;H_ALFA_BETA_5;0,532684;41;1
86;MCTS_5000;4,378986;40;2
86;H_ALFA_BETA_5;0,472506;39;2
86;MCTS_5000;4,381347;38;3
86;H_ALFA_BETA_5;0,546643;37;3
86;MCTS_5000;3,969959;36;4
86;H_ALFA_BETA_5;0,680028;35;4
86;MCTS_5000;3,415604;34;5
86;H_ALFA_BETA_5;1,077701;33;5
86;MCTS_5000;2,532772;32;6
86;H_ALFA_BETA_5;0,89902;31;6
86;MCTS_5000;2,326162;30;7
86;H_ALFA_BETA_5;0,873749;29;7
86;MCTS_5000;2,126367;28;8
86;H_ALFA_BETA_5;0,390731;27;8
86;MCTS_5000;1,430392;26;9
86;H_ALFA_BETA_5;1,339248;25;9
86;MCTS_5000;1,182576;24;10
86;H_ALFA_BETA_5;0,737842;23;10
86;MCTS_5000;0,52861;22;11
87;MCTS_5000;4,648983;42;1
87;H_ALFA_BETA_5;0,551179;41;1
87;MCTS_5000;4,381306;40;2
87;H_ALFA_BETA_5;0,505652;39;2
87;MCTS_5000;4,147742;38;3
87;H_ALFA_BETA_5;0,522062;37;3
87;MCTS_5000;3,812766;36;4
87;H_ALFA_BETA_5;0,657164;35;4
87;MCTS_5000;2,932305;34;5
87;H_ALFA_BETA_5;0,401333;33;5
87;MCTS_5000;2,526213;32;6
87;H_ALFA_BETA_5;0,175206;31;6
87;MCTS_5000;3,020995;30;7
87;H_ALFA_BETA_5;0,788552;29;7
87;MCTS_5000;3,108655;28;8
87;H_ALFA_BETA_5;0,789286;27;8
87;MCTS_5000;2,575546;26;9
87;H_ALFA_BETA_5;0,568882;25;9
87;MCTS_5000;2,571167;24;10
87;H_ALFA_BETA_5;0,322704;23;10
87;MCTS_5000;2,671388;22;11
87;H_ALFA_BETA_5;0,252186;21;11
87;MCTS_5000;1,858181;20;12
87;H_ALFA_BETA_5;0,04735;19;12
87;MCTS_5000;1,40569;18;13
87;H_ALFA_BETA_5;0,023743;17;13
87;MCTS_5000;1,133692;16;14
87;H_ALFA_BETA_5;0,012166;15;14
87;MCTS_5000;1,052177;14;15
87;H_ALFA_BETA_5;0,010794;13;15
87;MCTS_5000;0,743758;12;16
87;H_ALFA_BETA_5;0,012021;11;16
87;MCTS_5000;0,764854;10;17
87;H_ALFA_BETA_5;0,012889;9;17
87;MCTS_5000;0,692095;8;18
87;H_ALFA_BETA_5;0,006148;7;18
87;MCTS_5000;0,64339;6;19
87;H_ALFA_BETA_5;0,001352;5;19
87;MCTS_5000;0,61394;4;20
87;H_ALFA_BETA_5;0,000425;3;20
87;MCTS_5000;0,603393;2;21
87;H_ALFA_BETA_5;0,000401;1;21
88;MCTS_5000;4,653195;42;1
88;H_ALFA_BETA_5;0,530091;41;1
88;MCTS_5000;4,355686;40;2
88;H_ALFA_BETA_5;0,502172;39;2
88;MCTS_5000;4,064465;38;3
88;H_ALFA_BETA_5;0,386088;37;3
88;MCTS_5000;3,450765;36;4
88;H_ALFA_BETA_5;0,219513;35;4
88;MCTS_5000;3,184577;34;5
88;H_ALFA_BETA_5;0,211091;33;5
88;MCTS_5000;2,703476;32;6
88;H_ALFA_BETA_5;0,447281;31;6
88;MCTS_5000;2,495428;30;7
88;H_ALFA_BETA_5;0,249874;29;7
88;MCTS_5000;2,350234;28;8
88;H_ALFA_BETA_5;0,193943;27;8
88;MCTS_5000;2,076083;26;9
88;H_ALFA_BETA_5;0,086355;25;9
88;MCTS_5000;2,028232;24;10
88;H_ALFA_BETA_5;0,060707;23;10
88;MCTS_5000;1,757989;22;11
88;H_ALFA_BETA_5;0,034508;21;11
88;MCTS_5000;1,4029;20;12
88;H_ALFA_BETA_5;0,055908;19;12
88;MCTS_5000;1,04916;18;13
88;H_ALFA_BETA_5;0,039992;17;13
88;MCTS_5000;0,601965;16;14
88;H_ALFA_BETA_5;0,027709;15;14
88;MCTS_5000;0,435402;14;15
88;H_ALFA_BETA_5;0,022002;13;15
88;MCTS_5000;0,349267;12;16
88;H_ALFA_BETA_5;0,003196;11;16
89;MCTS_5000;4,481569;42;1
89;H_ALFA_BETA_5;0,532752;41;1
89;MCTS_5000;4,29043;40;2
89;H_ALFA_BETA_5;0,499566;39;2
89;MCTS_5000;3,927358;38;3
89;H_ALFA_BETA_5;0,381201;37;3
89;MCTS_5000;3,442787;36;4
89;H_ALFA_BETA_5;0,217538;35;4
89;MCTS_5000;3,25657;34;5
89;H_ALFA_BETA_5;0,248596;33;5
89;MCTS_5000;2,505839;32;6
89;H_ALFA_BETA_5;0,310995;31;6
89;MCTS_5000;2,042338;30;7
89;H_ALFA_BETA_5;0,283402;29;7
89;MCTS_5000;1,755075;28;8
89;H_ALFA_BETA_5;0,20757;27;8
89;MCTS_5000;1,44178;26;9
89;H_ALFA_BETA_5;0,100672;25;9
89;MCTS_5000;1,017512;24;10
89;H_ALFA_BETA_5;0,061888;23;10
89;MCTS_5000;0,728605;22;11
89;H_ALFA_BETA_5;0,051416;21;11
89;MCTS_5000;0,528142;20;12
89;H_ALFA_BETA_5;0,036554;19;12
89;MCTS_5000;0,441768;18;13
89;H_ALFA_BETA_5;0,004703;17;13
89;MCTS_5000;0,325121;16;14
89;H_ALFA_BETA_5;0,00392;15;14
89;MCTS_5000;0,297495;14;15
90;MCTS_5000;4,516066;42;1
90;H_ALFA_BETA_5;0,529677;41;1
90;MCTS_5000;4,305736;40;2
90;H_ALFA_BETA_5;0,504615;39;2
90;MCTS_5000;3,972994;38;3
90;H_ALFA_BETA_5;0,382935;37;3
90;MCTS_5000;3,370148;36;4
90;H_ALFA_BETA_5;0,510965;35;4
90;MCTS_5000;3,060602;34;5
90;H_ALFA_BETA_5;0,511431;33;5
90;MCTS_5000;3,003032;32;6
90;H_ALFA_BETA_5;0,827912;31;6
90;MCTS_5000;2,941625;30;7
90;H_ALFA_BETA_5;1,093551;29;7
90;MCTS_5000;2,658932;28;8
90;H_ALFA_BETA_5;0,741535;27;8
90;MCTS_5000;1,676082;26;9
90;H_ALFA_BETA_5;0,277951;25;9
90;MCTS_5000;1,321379;24;10
90;H_ALFA_BETA_5;0,236778;23;10
90;MCTS_5000;0,913514;22;11
90;H_ALFA_BETA_5;0,057211;21;11
91;H_ALFA_BETA_6;1,93399;42;1
91;MCTS_1000;0,917607;41;1
91;H_ALFA_BETA_6;1,97697;40;2
91;MCTS_1000;0,881076;39;2
91;H_ALFA_BETA_6;1,615979;38;3
91;MCTS_1000;0,844389;37;3
91;H_ALFA_BETA_6;1,649439;36;4
91;MCTS_1000;0,885745;35;4
91;H_ALFA_BETA_6;1,435757;34;5
91;MCTS_1000;0,734391;33;5
91;H_ALFA_BETA_6;0,340975;32;6
91;MCTS_1000;0,559539;31;6
91;H_ALFA_BETA_6;0,60161;30;7
91;MCTS_1000;0,481415;29;7
91;H_ALFA_BETA_6;0,77732;28;8
91;MCTS_1000;0,471682;27;8
91;H_ALFA_BETA_6;0,357765;26;9
91;MCTS_1000;0,243551;25;9
91;H_ALFA_BETA_6;0,071603;24;10
92;H_ALFA_BETA_6;1,92637;42;1
92;MCTS_1000;0,917963;41;1
92;H_ALFA_BETA_6;2,740749;40;2
92;MCTS_1000;0,803497;39;2
92;H_ALFA_BETA_6;3,073235;38;3
92;MCTS_1000;0,779639;37;3
92;H_ALFA_BETA_6;2,650306;36;4
92;MCTS_1000;0,596925;35;4
92;H_ALFA_BETA_6;1,447271;34;5
92;MCTS_1000;0,57415;33;5
92;H_ALFA_BETA_6;3,711317;32;6
92;MCTS_1000;0,54125;31;6
92;H_ALFA_BETA_6;4,471508;30;7
92;MCTS_1000;0,549646;29;7
92;H_ALFA_BETA_6;3,93007;28;8
92;MCTS_1000;0,58263;27;8
92;H_ALFA_BETA_6;2,460517;26;9
92;MCTS_1000;0,566043;25;9
92;H_ALFA_BETA_6;1,533832;24;10
92;MCTS_1000;0,460859;23;10
92;H_ALFA_BETA_6;1,344654;22;11
92;MCTS_1000;0,332274;21;11
92;H_ALFA_BETA_6;0,719208;20;12
92;MCTS_1000;0,231474;19;12
92;H_ALFA_BETA_6;0,592838;18;13
92;MCTS_1000;0,170698;17;13
92;H_ALFA_BETA_6;0,184599;16;14
93;H_ALFA_BETA_6;1,924028;42;1
93;MCTS_1000;0,906666;41;1
93;H_ALFA_BETA_6;1,858984;40;2
93;MCTS_1000;0,921945;39;2
93;H_ALFA_BETA_6;2,30414;38;3
93;MCTS_1000;0,820905;37;3
93;H_ALFA_BETA_6;2,974047;36;4
93;MCTS_1000;0,763069;35;4
93;H_ALFA_BETA_6;1,425539;34;5
93;MCTS_1000;0,834903;33;5
93;H_ALFA_BETA_6;1,542938;32;6
93;MCTS_1000;0,806708;31;6
93;H_ALFA_BETA_6;1,387066;30;7
93;MCTS_1000;0,764758;29;7
93;H_ALFA_BETA_6;1,037194;28;8
93;MCTS_1000;0,589683;27;8
93;H_ALFA_BETA_6;0,58334;26;9
93;MCTS_1000;0,490741;25;9
93;H_ALFA_BETA_6;0,920371;24;10
93;MCTS_1000;0,365082;23;10
93;H_ALFA_BETA_6;0,897935;22;11
93;MCTS_1000;0,245597;21;11
93;H_ALFA_BETA_6;0,860641;20;12
93;MCTS_1000;0,227719;19;12
93;H_ALFA_BETA_6;0,115421;18;13
93;MCTS_1000;0,153528;17;13
93;H_ALFA_BETA_6;0,046355;16;14
94;H_ALFA_BETA_6;1,931564;42;1
94;MCTS_1000;0,949268;41;1
94;H_ALFA_BETA_6;1,986385;40;2
94;MCTS_1000;0,908557;39;2
94;H_ALFA_BETA_6;2,207358;38;3
94;MCTS_1000;0,879973;37;3
94;H_ALFA_BETA_6;2,588836;36;4
94;MCTS_1000;0,789297;35;4
94;H_ALFA_BETA_6;2,590434;34;5
94;MCTS_1000;0,832611;33;5
94;H_ALFA_BETA_6;1,961;32;6
94;MCTS_1000;0,784431;31;6
94;H_ALFA_BETA_6;1,690818;30;7
94;MCTS_1000;0,595695;29;7
94;H_ALFA_BETA_6;2,89791;28;8
94;MCTS_1000;0,657414;27;8
94;H_ALFA_BETA_6;1,099365;26;9
94;MCTS_1000;0,673267;25;9
94;H_ALFA_BETA_6;0,669308;24;10
94;MCTS_1000;0,507608;23;10
94;H_ALFA_BETA_6;0,213249;22;11
94;MCTS_1000;0,489576;21;11
94;H_ALFA_BETA_6;0,7059;20;12
94;MCTS_1000;0,46471;19;12
94;H_ALFA_BETA_6;0,193175;18;13
94;MCTS_1000;0,410221;17;13
94;H_ALFA_BETA_6;0,291211;16;14
94;MCTS_1000;0,237366;15;14
94;H_ALFA_BETA_6;0,081825;14;15
94;MCTS_1000;0,141932;13;15
94;H_ALFA_BETA_6;0,012725;12;16
94;MCTS_1000;0,077096;11;16
94;H_ALFA_BETA_6;0,003554;10;17
94;MCTS_1000;0,055328;9;17
94;H_ALFA_BETA_6;0,002128;8;18
95;H_ALFA_BETA_6;1,935884;42;1
95;MCTS_1000;0,949755;41;1
95;H_ALFA_BETA_6;1,794646;40;2
95;MCTS_1000;0,693638;39;2
95;H_ALFA_BETA_6;3,124715;38;3
95;MCTS_1000;0,730324;37;3
95;H_ALFA_BETA_6;2,011715;36;4
95;MCTS_1000;0,685912;35;4
95;H_ALFA_BETA_6;2,152171;34;5
95;MCTS_1000;0,640843;33;5
95;H_ALFA_BETA_6;1,321385;32;6
95;MCTS_1000;0,721717;31;6
95;H_ALFA_BETA_6;1,371343;30;7
95;MCTS_1000;0,699637;29;7
95;H_ALFA_BETA_6;2,481241;28;8
95;MCTS_1000;0,551071;27;8
95;H_ALFA_BETA_6;2,937111;26;9
95;MCTS_1000;0,506719;25;9
95;H_ALFA_BETA_6;1,642628;24;10
95;MCTS_1000;0,458061;23;10
95;H_ALFA_BETA_6;0,436418;22;11
95;MCTS_1000;0,439172;21;11
95;H_ALFA_BETA_6;0,709796;20;12
95;MCTS_1000;0,430172;19;12
95;H_ALFA_BETA_6;0,198659;18;13
95;MCTS_1000;0,241309;17;13
95;H_ALFA_BETA_6;0,060607;16;14
96;MCTS_1000;0,973037;42;1
96;H_ALFA_BETA_6;3,150044;41;1
96;MCTS_1000;0,819861;40;2
96;H_ALFA_BETA_6;4,15615;39;2
96;MCTS_1000;0,788609;38;3
96;H_ALFA_BETA_6;1,037296;37;3
96;MCTS_1000;0,810273;36;4
96;H_ALFA_BETA_6;1,96918;35;4
96;MCTS_1000;0,717485;34;5
96;H_ALFA_BETA_6;2,302157;33;5
96;MCTS_1000;0,801831;32;6
96;H_ALFA_BETA_6;0,980556;31;6
96;MCTS_1000;0,56771;30;7
96;H_ALFA_BETA_6;0,813193;29;7
96;MCTS_1000;0,644668;28;8
96;H_ALFA_BETA_6;0,706146;27;8
96;MCTS_1000;0,547382;26;9
96;H_ALFA_BETA_6;0,331203;25;9
96;MCTS_1000;0,459672;24;10
96;H_ALFA_BETA_6;0,19341;23;10
96;MCTS_1000;0,347592;22;11
96;H_ALFA_BETA_6;0,079838;21;11
96;MCTS_1000;0,315309;20;12
96;H_ALFA_BETA_6;0,062298;19;12
96;MCTS_1000;0,21285;18;13
96;H_ALFA_BETA_6;0,060114;17;13
96;MCTS_1000;0,174473;16;14
96;H_ALFA_BETA_6;0,044284;15;14
96;MCTS_1000;0,099683;14;15
96;H_ALFA_BETA_6;0,017364;13;15
96;MCTS_1000;0,075958;12;16
96;H_ALFA_BETA_6;0,00208;11;16
97;MCTS_1000;0,969684;42;1
97;H_ALFA_BETA_6;3,154466;41;1
97;MCTS_1000;0,817601;40;2
97;H_ALFA_BETA_6;4,162833;39;2
97;MCTS_1000;0,758477;38;3
97;H_ALFA_BETA_6;1,036328;37;3
97;MCTS_1000;0,842753;36;4
97;H_ALFA_BETA_6;2,537372;35;4
97;MCTS_1000;0,715973;34;5
97;H_ALFA_BETA_6;1,836041;33;5
97;MCTS_1000;0,772469;32;6
97;H_ALFA_BETA_6;1,024022;31;6
97;MCTS_1000;0,830642;30;7
97;H_ALFA_BETA_6;1,543905;29;7
97;MCTS_1000;0,699166;28;8
97;H_ALFA_BETA_6;1,257719;27;8
97;MCTS_1000;0,608996;26;9
97;H_ALFA_BETA_6;2,081513;25;9
97;MCTS_1000;0,562719;24;10
97;H_ALFA_BETA_6;2,522784;23;10
97;MCTS_1000;0,437092;22;11
97;H_ALFA_BETA_6;1,562886;21;11
97;MCTS_1000;0,305729;20;12
97;H_ALFA_BETA_6;0,248259;19;12
97;MCTS_1000;0,239801;18;13
97;H_ALFA_BETA_6;0,138817;17;13
97;MCTS_1000;0,157272;16;14
97;H_ALFA_BETA_6;0,04762;15;14
97;MCTS_1000;0,098065;14;15
97;H_ALFA_BETA_6;0,006504;13;15
97;MCTS_1000;0,072979;12;16
97;H_ALFA_BETA_6;0,00542;11;16
97;MCTS_1000;0,059517;10;17
98;MCTS_1000;0,981975;42;1
98;H_ALFA_BETA_6;3,154029;41;1
98;MCTS_1000;0,809988;40;2
98;H_ALFA_BETA_6;1,463691;39;2
98;MCTS_1000;0,822238;38;3
98;H_ALFA_BETA_6;2,170161;37;3
98;MCTS_1000;0,803102;36;4
98;H_ALFA_BETA_6;2,515928;35;4
98;MCTS_1000;0,715693;34;5
98;H_ALFA_BETA_6;1,594993;33;5
98;MCTS_1000;0,691292;32;6
98;H_ALFA_BETA_6;1,880703;31;6
98;MCTS_1000;0,619269;30;7
98;H_ALFA_BETA_6;2,160221;29;7
98;MCTS_1000;0,572058;28;8
98;H_ALFA_BETA_6;2,975421;27;8
98;MCTS_1000;0,47416;26;9
98;H_ALFA_BETA_6;1,448426;25;9
98;MCTS_1000;0,367045;24;10
98;H_ALFA_BETA_6;0,547714;23;10
98;MCTS_1000;0,295795;22;11
98;H_ALFA_BETA_6;0,555323;21;11
98;MCTS_1000;0,290883;20;12
98;H_ALFA_BETA_6;0,19119;19;12
98;MCTS_1000;0,254014;18;13
98;H_ALFA_BETA_6;0,127128;17;13
98;MCTS_1000;0,19784;16;14
98;H_ALFA_BETA_6;0,118007;15;14
98;MCTS_1000;0,123206;14;15
98;H_ALFA_BETA_6;0,021752;13;15
98;MCTS_1000;0,076483;12;16
98;H_ALFA_BETA_6;0,006988;11;16
98;MCTS_1000;0,042158;10;17
98;H_ALFA_BETA_6;0,001597;9;17
99;MCTS_1000;0,959445;42;1
99;H_ALFA_BETA_6;3,154001;41;1
99;MCTS_1000;0,810609;40;2
99;H_ALFA_BETA_6;4,175723;39;2
99;MCTS_1000;0,778079;38;3
99;H_ALFA_BETA_6;2,923178;37;3
99;MCTS_1000;0,798093;36;4
99;H_ALFA_BETA_6;6,219753;35;4
99;MCTS_1000;0,651145;34;5
99;H_ALFA_BETA_6;2,417458;33;5
99;MCTS_1000;0,654305;32;6
99;H_ALFA_BETA_6;2,617532;31;6
99;MCTS_1000;0,622422;30;7
99;H_ALFA_BETA_6;2,096751;29;7
99;MCTS_1000;0,598042;28;8
99;H_ALFA_BETA_6;1,967729;27;8
99;MCTS_1000;0,487542;26;9
99;H_ALFA_BETA_6;0,843345;25;9
99;MCTS_1000;0,419631;24;10
99;H_ALFA_BETA_6;0,152596;23;10
99;MCTS_1000;0,357578;22;11
99;H_ALFA_BETA_6;0,2206;21;11
99;MCTS_1000;0,291462;20;12
99;H_ALFA_BETA_6;0,42797;19;12
99;MCTS_1000;0,21791;18;13
99;H_ALFA_BETA_6;0,195938;17;13
99;MCTS_1000;0,239479;16;14
99;H_ALFA_BETA_6;0,062785;15;14
99;MCTS_1000;0,092647;14;15
99;H_ALFA_BETA_6;0,010057;13;15
99;MCTS_1000;0,062157;12;16
99;H_ALFA_BETA_6;0,000778;11;16
100;MCTS_1000;1,012989;42;1
100;H_ALFA_BETA_6;3,171036;41;1
100;MCTS_1000;0,832764;40;2
100;H_ALFA_BETA_6;2,375638;39;2
100;MCTS_1000;0,786881;38;3
100;H_ALFA_BETA_6;2,176944;37;3
100;MCTS_1000;0,77081;36;4
100;H_ALFA_BETA_6;3,702072;35;4
100;MCTS_1000;0,749556;34;5
100;H_ALFA_BETA_6;2,075313;33;5
100;MCTS_1000;0,681471;32;6
100;H_ALFA_BETA_6;1,598165;31;6
100;MCTS_1000;0,564399;30;7
100;H_ALFA_BETA_6;0,710966;29;7
100;MCTS_1000;0,594867;28;8
100;H_ALFA_BETA_6;1,101315;27;8
100;MCTS_1000;0,457578;26;9
100;H_ALFA_BETA_6;0,832204;25;9
100;MCTS_1000;0,41869;24;10
100;H_ALFA_BETA_6;0,445228;23;10
100;MCTS_1000;0,396914;22;11
100;H_ALFA_BETA_6;0,230186;21;11
100;MCTS_1000;0,290393;20;12
100;H_ALFA_BETA_6;0,147285;19;12
100;MCTS_1000;0,230375;18;13
100;H_ALFA_BETA_6;0,091645;17;13
100;MCTS_1000;0,253072;16;14
100;H_ALFA_BETA_6;0,21452;15;14
100;MCTS_1000;0,230473;14;15
100;H_ALFA_BETA_6;0,107326;13;15
100;MCTS_1000;0,168189;12;16
100;H_ALFA_BETA_6;0,033004;11;16
100;MCTS_1000;0,093012;10;17
100;H_ALFA_BETA_6;0,009811;9;17
100;MCTS_1000;0,061214;8;18
101;H_ALFA_BETA_6;1,930589;42;1
101;MCTS_2000;1,798205;41;1
101;H_ALFA_BETA_6;2,008395;40;2
101;MCTS_2000;1,815862;39;2
101;H_ALFA_BETA_6;1,625897;38;3
101;MCTS_2000;1,693739;37;3
101;H_ALFA_BETA_6;1,662636;36;4
101;MCTS_2000;1,758762;35;4
101;H_ALFA_BETA_6;2,61492;34;5
101;MCTS_2000;1,625701;33;5
101;H_ALFA_BETA_6;3,109963;32;6
101;MCTS_2000;1,601232;31;6
101;H_ALFA_BETA_6;2,816839;30;7
101;MCTS_2000;1,556287;29;7
101;H_ALFA_BETA_6;1,167149;28;8
101;MCTS_2000;1,355966;27;8
101;H_ALFA_BETA_6;0,499057;26;9
101;MCTS_2000;1,201138;25;9
101;H_ALFA_BETA_6;0,198107;24;10
101;MCTS_2000;0,828051;23;10
101;H_ALFA_BETA_6;0,321924;22;11
101;MCTS_2000;0,881531;21;11
101;H_ALFA_BETA_6;0,183798;20;12
101;MCTS_2000;0,697357;19;12
101;H_ALFA_BETA_6;0,304718;18;13
101;MCTS_2000;0,394352;17;13
101;H_ALFA_BETA_6;0,180117;16;14
101;MCTS_2000;0,162893;15;14
101;H_ALFA_BETA_6;0,046249;14;15
101;MCTS_2000;0,110473;13;15
101;H_ALFA_BETA_6;0,009912;12;16
101;MCTS_2000;0,078166;11;16
101;H_ALFA_BETA_6;0,002552;10;17
102;H_ALFA_BETA_6;1,938411;42;1
102;MCTS_2000;1,812162;41;1
102;H_ALFA_BETA_6;1,990284;40;2
102;MCTS_2000;1,838195;39;2
102;H_ALFA_BETA_6;1,624376;38;3
102;MCTS_2000;1,683582;37;3
102;H_ALFA_BETA_6;1,656962;36;4
102;MCTS_2000;1,71226;35;4
102;H_ALFA_BETA_6;2,59491;34;5
102;MCTS_2000;1,63341;33;5
102;H_ALFA_BETA_6;3,082497;32;6
102;MCTS_2000;1,556919;31;6
102;H_ALFA_BETA_6;1,713313;30;7
102;MCTS_2000;1,182523;29;7
102;H_ALFA_BETA_6;0,85588;28;8
102;MCTS_2000;1,067393;27;8
102;H_ALFA_BETA_6;0,817335;26;9
102;MCTS_2000;0,785364;25;9
102;H_ALFA_BETA_6;0,457752;24;10
102;MCTS_2000;0,542961;23;10
102;H_ALFA_BETA_6;0,262924;22;11
103;H_ALFA_BETA_6;1,941081;42;1
103;MCTS_2000;1,810137;41;1
103;H_ALFA_BETA_6;1,889965;40;2
103;MCTS_2000;1,693675;39;2
103;H_ALFA_BETA_6;0,994954;38;3
103;MCTS_2000;1,61385;37;3
103;H_ALFA_BETA_6;1,221854;36;4
103;MCTS_2000;1,576172;35;4
103;H_ALFA_BETA_6;1,775212;34;5
103;MCTS_2000;1,381156;33;5
103;H_ALFA_BETA_6;1,415242;32;6
103;MCTS_2000;1,327657;31;6
103;H_ALFA_BETA_6;1,492824;30;7
103;MCTS_2000;1,245516;29;7
103;H_ALFA_BETA_6;3,614228;28;8
103;MCTS_2000;1,114216;27;8
103;H_ALFA_BETA_6;2,816548;26;9
103;MCTS_2000;1,15011;25;9
103;H_ALFA_BETA_6;1,586507;24;10
103;MCTS_2000;1,059669;23;10
103;H_ALFA_BETA_6;0,868459;22;11
103;MCTS_2000;0,816047;21;11
103;H_ALFA_BETA_6;0,275723;20;12
103;MCTS_2000;0,897441;19;12
103;H_ALFA_BETA_6;0,685633;18;13
103;MCTS_2000;0,820031;17;13
103;H_ALFA_BETA_6;0,095303;16;14
103;MCTS_2000;0,712048;15;14
103;H_ALFA_BETA_6;0,063237;14;15
103;MCTS_2000;0,354999;13;15
103;H_ALFA_BETA_6;0,021563;12;16
103;MCTS_2000;0,258847;11;16
103;H_ALFA_BETA_6;0,013626;10;17
103;MCTS_2000;0,233598;9;17
103;H_ALFA_BETA_6;0,008804;8;18
103;MCTS_2000;0,188687;7;18
103;H_ALFA_BETA_6;0,003021;6;19
103;MCTS_2000;0,177872;5;19
103;H_ALFA_BETA_6;0,001742;4;20
103;MCTS_2000;0,17099;3;20
104;H_ALFA_BETA_6;2,035358;42;1
104;MCTS_2000;1,926735;41;1
104;H_ALFA_BETA_6;1,964658;40;2
104;MCTS_2000;1,875003;39;2
104;H_ALFA_BETA_6;2,448321;38;3
104;MCTS_2000;1,771783;37;3
104;H_ALFA_BETA_6;1,798021;36;4
104;MCTS_2000;1,754728;35;4
104;H_ALFA_BETA_6;1,155439;34;5
104;MCTS_2000;1,750073;33;5
104;H_ALFA_BETA_6;0,686346;32;6
104;MCTS_2000;1,637157;31;6
104;H_ALFA_BETA_6;0,442403;30;7
104;MCTS_2000;1,608847;29;7
104;H_ALFA_BETA_6;1,279616;28;8
104;MCTS_2000;1,386132;27;8
104;H_ALFA_BETA_6;0,710548;26;9
104;MCTS_2000;1,100898;25;9
104;H_ALFA_BETA_6;0,518421;24;10
104;MCTS_2000;0,973064;23;10
104;H_ALFA_BETA_6;0,163473;22;11
104;MCTS_2000;0,902907;21;11
104;H_ALFA_BETA_6;0,156159;20;12
104;MCTS_2000;0,86776;19;12
104;H_ALFA_BETA_6;0,120082;18;13
104;MCTS_2000;0,487789;17;13
104;H_ALFA_BETA_6;0,062255;16;14
104;MCTS_2000;0,387933;15;14
104;H_ALFA_BETA_6;0,03148;14;15
104;MCTS_2000;0,251933;13;15
104;H_ALFA_BETA_6;0,023065;12;16
104;MCTS_2000;0,096998;11;16
104;H_ALFA_BETA_6;0,007473;10;17
104;MCTS_2000;0,06306;9;17
104;H_ALFA_BETA_6;0,003208;8;18
104;MCTS_2000;0,041051;7;18
104;H_ALFA_BETA_6;0,000309;6;19
104;MCTS_2000;0,034551;5;19
105;H_ALFA_BETA_6;1,94085;42;1
105;MCTS_2000;1,754393;41;1
105;H_ALFA_BETA_6;1,796038;40;2
105;MCTS_2000;1,459401;39;2
105;H_ALFA_BETA_6;3,15064;38;3
105;MCTS_2000;1,509202;37;3
105;H_ALFA_BETA_6;2,034882;36;4
105;MCTS_2000;1,564954;35;4
105;H_ALFA_BETA_6;1,109417;34;5
105;MCTS_2000;1,263989;33;5
105;H_ALFA_BETA_6;1,120811;32;6
105;MCTS_2000;1,004031;31;6
105;H_ALFA_BETA_6;1,469793;30;7
105;MCTS_2000;1,098968;29;7
105;H_ALFA_BETA_6;1,223725;28;8
105;MCTS_2000;1,039975;27;8
105;H_ALFA_BETA_6;1,050353;26;9
105;MCTS_2000;0,820864;25;9
105;H_ALFA_BETA_6;0,736445;24;10
105;MCTS_2000;0,629356;23;10
105;H_ALFA_BETA_6;0,648987;22;11
105;MCTS_2000;0,46844;21;11
105;H_ALFA_BETA_6;0,365736;20;12
105;MCTS_2000;0,298394;19;12
105;H_ALFA_BETA_6;0,230721;18;13
105;MCTS_2000;0,209717;17;13
105;H_ALFA_BETA_6;0,09092;16;14
105;MCTS_2000;0,174921;15;14
105;H_ALFA_BETA_6;0,027542;14;15
106;MCTS_2000;1,905477;42;1
106;H_ALFA_BETA_6;3,161259;41;1
106;MCTS_2000;1,497937;40;2
106;H_ALFA_BETA_6;4,174851;39;2
106;MCTS_2000;1,743364;38;3
106;H_ALFA_BETA_6;3,368153;37;3
106;MCTS_2000;1,528045;36;4
106;H_ALFA_BETA_6;2,451739;35;4
106;MCTS_2000;1,410073;34;5
106;H_ALFA_BETA_6;2,476556;33;5
106;MCTS_2000;1,404908;32;6
106;H_ALFA_BETA_6;1,64705;31;6
106;MCTS_2000;1,355925;30;7
106;H_ALFA_BETA_6;0,475456;29;7
106;MCTS_2000;1,264263;28;8
106;H_ALFA_BETA_6;0,373062;27;8
106;MCTS_2000;1,053214;26;9
106;H_ALFA_BETA_6;0,716424;25;9
106;MCTS_2000;0,991087;24;10
106;H_ALFA_BETA_6;0,756207;23;10
106;MCTS_2000;0,916248;22;11
106;H_ALFA_BETA_6;0,875902;21;11
106;MCTS_2000;0,928335;20;12
106;H_ALFA_BETA_6;0,623642;19;12
106;MCTS_2000;0,870348;18;13
106;H_ALFA_BETA_6;0,211573;17;13
106;MCTS_2000;0,71945;16;14
106;H_ALFA_BETA_6;0,189911;15;14
106;MCTS_2000;0,554609;14;15
106;H_ALFA_BETA_6;0,114202;13;15
106;MCTS_2000;0,301498;12;16
106;H_ALFA_BETA_6;0,030235;11;16
106;MCTS_2000;0,202485;10;17
106;H_ALFA_BETA_6;0,043411;9;17
106;MCTS_2000;0,205483;8;18
106;H_ALFA_BETA_6;0,019506;7;18
106;MCTS_2000;0,256754;6;19
106;H_ALFA_BETA_6;0,002896;5;19
106;MCTS_2000;0,25238;4;20
106;H_ALFA_BETA_6;0,001012;3;20
106;MCTS_2000;0,244411;2;21
106;H_ALFA_BETA_6;0,000314;1;21
107;MCTS_2000;1,932111;42;1
